problem_id,dp,constraints,machine_techniques,human_techniques,machine_solutions,correctness,follow_constraints,new_techniques,new_techniques_ratio
1807B,2,"['for loop', 'while loop']","['if statement', 'for loop', 'sorting']","['for loop', 'if statement', 'tuple', 'matrix operation', 'sorting', 'while loop']","import sys
import math

def solve():
    try:
        input = sys.stdin.readline
    except EOFError:
        return

    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))

        e, o = [], []
        for x in a:
            if x % 2:
                o.append(x)
            else:
                e.append(x)

        a = sorted(e, reverse=True) + sorted(o)
        mihai = sum(a[::2])
        bianca = sum(a[1::2])

        if mihai > bianca:
            print(""YES"")
        else:
            print(""NO"")
",False,False,0,0.0
1807B,3,"['for loop', 'while loop', 'tuple']","['for loop', 'if statement', 'sorting']","['for loop', 'if statement', 'tuple', 'matrix operation', 'sorting', 'while loop']","import sys

def solve():
    input = sys.stdin.readline
    t = int(input.strip())
    for _ in range(t):
        input = sys.stdin.readline
        n = int(input.strip())
        input = sys.stdin.readline
        a = list(map(int, input.strip().split()))
        a.sort(key=lambda x: (x%2, x))
        print(""YES"" if sum(x for x in a[::2]) >= sum(x for x in a[1::2]) else ""NO"")
",False,False,0,0.0
1807B,4,"['for loop', 'while loop', 'tuple', 'if statement']",['for loop'],"['for loop', 'if statement', 'tuple', 'matrix operation', 'sorting', 'while loop']","def solve():
    for _ in range(int(input())):
        n = int(input())
        a = list(map(int, input().split()))
        x, y = 0, 0
        for i in a:
            if i % 2:
                y += i
            else:
                x += i
        if x > y:
            print(""YES"")
        else:
            print(""NO"")
",True,False,0,0.0
1807A,0,['this is the og problem'],"['for loop', 'if statement']","['for loop', 'if statement', 'tuple', 'while loop']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        a, b, c = map(int, input().split())
        if a + b == c:
            print(""+"")
        else:
            print(""-"")

# Test cases
# print(""1 2    3"", file=sys.stderr)
# print(""3    2    1"", file=sys.stderr)
# print(""2    9    -7"", file=sys.stderr)
# print(""3   	4    7"", file=sys.stderr)
# print(""1   	1   	2"", file=sys.stderr)
# print(""1   	1   	0"", file=sys.stderr)
# print(""3   	3   	6"", file=sys.stderr)
# print(""9   	9   	18"", file=sys.stderr)
# print(""9   	9   	0"", file=sys.stderr)
# print(""1   	9    -8"", file=sys.stderr)
# print(""1   	9   	10"", file=sys.stderr)
",True,True,0,0.0
1807A,1,['for loop'],"['for loop', 'if statement']","['for loop', 'if statement', 'tuple', 'while loop']","import sys

def solve():
    input = input()
    input = [line.strip() for line in input]
    input = input[1:]

    for line in input:
        a, b, c = map(int, line.split())
        print(""+"" if a + b == c else ""-"")
",False,False,0,0.0
1807A,2,"['for loop', 'tuple']","['for loop', 'if statement', 'tuple']","['for loop', 'if statement', 'tuple', 'while loop']","def solve():
    test_cases = int(input())

    for _ in range(test_cases):
        a, b, c = map(int, input().split())

        if a + b == c:
            print('+')
        else:
            print('-')
",True,False,0,0.0
1807A,3,"['for loop', 'tuple', 'if statement']",['if statement'],"['for loop', 'if statement', 'tuple', 'while loop']","def solve():
    a, b, c = map(int, input().split())
    print('+' if a + b == c else '-')
",False,False,0,0.0
1807A,4,"['for loop', 'tuple', 'if statement', 'recursion']","['for loop', 'if statement']","['for loop', 'if statement', 'tuple', 'while loop']","import math

def solve():
    t = int(input())
    for _ in range(t):
        a, b, c = map(int, input().split())
        print(""+"" if a + b == c else ""-"")
",True,False,0,0.0
1806A,0,['this is the og problem'],"['if statement', 'for loop']","['for loop', 'if statement', 'tuple', 'while loop', 'misc', 'continue statement']","import math

def solve():
    t = int(input())
    for _ in range(t):
        a, b, c, d = map(int, input().split())
        diff = c - a
        if diff < 0 and b > d:
            print(-1)
        elif diff < 0:
            print(-diff + abs(d - b))
        elif diff >= 0 and b < d:
            print(-1)
        else:
            print(diff + abs(b - d))
",False,True,0,0.0
1806A,1,['matrix operation'],['for loop'],"['for loop', 'if statement', 'tuple', 'while loop', 'misc', 'continue statement']","from collections import deque
import math
def solve():
    dx,dy=map(int,input().split())
    dq=deque([(0,0,0)])
    visit=set((0,0))
    mov=[[1,1],[-1,0]]
    while dq:
        x,y,cost=dq.popleft()
        if (x,y)==(dx,dy):
            print(cost)
            return
        for nx,ny in [(x+i,y+j)for i,j in mov]:
            if (nx,ny)not in visit:
                visit.add((nx,ny))
                dq.append((nx,ny,cost+1))
    print(-1)
",False,True,0,0.0
1806A,2,"['matrix operation', 'if statement']","['if statement', 'for loop', 'continue statement']","['for loop', 'if statement', 'tuple', 'while loop', 'misc', 'continue statement']","def solve():
    t = int(input())
    for _ in range(t):
        a, b, c, d = map(int, input().split())
        if a + b!= c + d:
            print(-1)
            continue
        if a < c:
            print(c - a + (d - b))
        else:
            print(a - c + (b - d))
",False,False,0,0.0
1806A,3,"['matrix operation', 'if statement', 'for loop']","['if statement', 'if statement']","['for loop', 'if statement', 'tuple', 'while loop', 'misc', 'continue statement']","import math

def solve():
    a, b, c, d = map(int, input().split())
    x1, y1 = max(a, b), min(a, b)
    x2, y2 = max(c, d), min(c, d)
    result = x2 - x1
    if x1 < 0 and y1 < 0:
        result += y1 - y2
    elif y1 >= 0:
        result += max(x1 - y1, 0) + max(x2 - y2, 0)
    if (a + b) % 2!= (c + d) % 2:
        result = -1
    return result
",False,False,0,0.0
1806A,4,"['matrix operation', 'if statement', 'for loop', 'hashmap']","['if statement', 'misc']","['for loop', 'if statement', 'tuple', 'while loop', 'misc', 'continue statement']","def solve():
    a, b, c, d = map(int, input().split())
    diff_x = abs(c - a)
    diff_y = abs(d - b)
    if (diff_x == diff_y):
        return diff_x + diff_y
    elif ((c - a) * (d - b) > 0):
        return -1
    else:
        return diff_x + diff_y
",False,False,0,0.0
1805B,0,['this is the og problem'],"['for loop', 'if statement']","['for loop', 'while loop', 'hashmap', 'if statement', 'continue statement', 'set', 'sorting', 'misc', 'break statement', 'tuple']","from sys import stdin

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        s = input().strip()
        for i, c in enumerate(s):
            if c < s[0]:
                return c + s[:i] + s[i+1:]
        return s

",False,True,0,0.0
1805B,1,['for loop'],"['for loop', 'queue', 'misc']","['for loop', 'while loop', 'hashmap', 'if statement', 'continue statement', 'set', 'sorting', 'misc', 'break statement', 'tuple']","from sys import stdin
from collections import deque

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        s = input().strip()
        d = deque(s)
        d.rotate(-1)
        t = min(s, """".join(d))
        d = deque(t)
        print("""".join(d))

",False,False,1,0.3333333333333333
1805B,2,"['for loop', 'if statement']",['for loop'],"['for loop', 'while loop', 'hashmap', 'if statement', 'continue statement', 'set', 'sorting', 'misc', 'break statement', 'tuple']","import sys

def solve():
    s = input().strip()
    s = list(s)
    if s[0] == 'a':
        return ''.join(s)
    else:
        idx = i for i, x in enumerate(s) if x == 'a']
        s[0], s[idx] = s[idx], s[0]
        return ''.join(s)
",False,False,0,0.0
1805B,3,"['for loop', 'if statement', 'tuple']","['for loop', 'while loop']","['for loop', 'while loop', 'hashmap', 'if statement', 'continue statement', 'set', 'sorting', 'misc', 'break statement', 'tuple']","import sys
import math

def solve():
    input = sys.stdin.readline
    t = int(input())
    for _ in range(t):
        n = int(input())
        s = input().strip()
        i = 0
        while i < n-1 and s[i] <= s[i+1]:
            i += 1
        s = s[i+1:] + s[:i+1]
        print(s.strip())
",False,False,0,0.0
1805B,4,"['for loop', 'if statement', 'tuple', 'while loop']",['if statement'],"['for loop', 'while loop', 'hashmap', 'if statement', 'continue statement', 'set', 'sorting', 'misc', 'break statement', 'tuple']","from sys import stdin

def solve():
    n = int(input())
    s = input().strip()
    if s[0]!= min(s):
        idx = s.find(min(s))
        s = list(s)
        s.insert(0, s.pop(idx))
        s = ''.join(s)
    return s

",False,False,0,0.0
1805A,0,['this is the og problem'],"['for loop', 'if statement', 'set', 'break statement']","['if statement', 'for loop', 'break statement', 'misc', 'tuple', 'while loop', 'hashmap', 'matrix operation']","def solve():
    for _ in range(int(input())):
        n = int(input())
        a = list(map(int, input().split()))
        xor = 0
        for ai in a:
            xor ^= ai
        for x in range(256):
            b = [ai ^ x for ai in a]
            if all(bi & x == x for bi in b) and len(set(b)) == 1:
                print(x)
                break
        else:
            print(-1)
",False,True,1,0.25
1805A,1,['break statement'],"['for loop', 'if statement', 'break statement']","['if statement', 'for loop', 'break statement', 'misc', 'tuple', 'while loop', 'hashmap', 'matrix operation']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        val = 0
        for i in a:
            val ^= i
        for x in range(256):
            ans = 0
            for i in a:
                ans ^= (i ^ x)
            if ans == 0:
                print(x)
                break
        else:
            print(-1)
",False,False,0,0.0
1805A,2,"['break statement', 'misc']","['for loop', 'if statement', 'set', 'break statement']","['if statement', 'for loop', 'break statement', 'misc', 'tuple', 'while loop', 'hashmap', 'matrix operation']","import sys

def solve():
    input = sys.stdin.readline
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int,input().split()))
        for i in range(256):
            if len(set([i ^ x for x in a])) == 1:
                print(i)
                break
        else:
            print(-1)
",False,False,1,0.25
1805A,3,"['break statement', 'misc', 'if statement']",['for loop'],"['if statement', 'for loop', 'break statement', 'misc', 'tuple', 'while loop', 'hashmap', 'matrix operation']","def solve():
    import sys
    input = sys.stdin.readline

    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        res = a[0]
        for i in range(1, n):
            res = res ^ a[i]
        if res == 0:
            print(res)
        else:
            a.sort()
            for j in range(256):
                b = [x ^ j for x in a]
                if sum(b) == len(b):
                    print(j)
                    break
            else:
                print(-1)
",False,True,0,0.0
1805A,4,"['break statement', 'misc', 'if statement', 'for loop']","['while loop', 'if statement', 'misc']","['if statement', 'for loop', 'break statement', 'misc', 'tuple', 'while loop', 'hashmap', 'matrix operation']","def solve():
    n = int(input())
    a = list(map(int, input().split()))
    b = [ai & 255 for ai in a]
    x = 0
    while x < 256:
        if sum([bi ^ x for bi in b]) == 0:
            return x
        x += 1
    return -1
",False,False,0,0.0
1805A,5,"['break statement', 'misc', 'if statement', 'for loop', 'tuple']","['for loop', 'if statement']","['if statement', 'for loop', 'break statement', 'misc', 'tuple', 'while loop', 'hashmap', 'matrix operation']","import sys
import math
from collections import defaultdict

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        nums = list(map(int, input().split()))
        xor_sum = 0
        for x in nums:
            xor_sum ^= x
        if xor_sum == 0:
            print(xor_sum)
        else:
            print(-1)

",False,False,0,0.0
1804A,0,['this is the og problem'],"['for loop', 'if statement', 'for loop', 'if statement']","['for loop', 'if statement', 'tuple', 'while loop', 'minimax', 'misc', 'two pointers', 'matrix operation', 'sorting']","import math
def solve():
    t = int(input())
    result = []
    for _ in range(t):
        a, b = map(int, input().split())
        if a < 0:
            a = -a
            need_right, need_left = a, 0
        else:
            need_right, need_left = 0, a
        if b < 0:
            b = -b
            need_down, need_up = b, 0
        else:
            need_down, need_up = 0, b
        if need_up <= need_down and need_up <= need_right and need_up <= need_left:
            result.append(need_up * 2)
        elif need_down <= need_up and need_down <= need_right and need_down <= need_left:
            result.append(need_down * 2)
        elif need_left <= need_up and need_left <= need_down and need_left <= need_right:
            result.append(need_left * 2 + 1)
        else:
            result.append(need_right * 2 + 1)
    print(*result, sep='\n')
",False,True,0,0.0
1804A,1,['if statement'],"['for loop', 'if statement']","['for loop', 'if statement', 'tuple', 'while loop', 'minimax', 'misc', 'two pointers', 'matrix operation', 'sorting']","import math
def solve():
    t = int(input())
    for _ in range(t):
        a, b = map(int, input().split())
        a, b = abs(a), abs(b)
        ans = max(a, b) * 2 - (1 if a!= b else  0)
        print(ans)
",True,False,0,0.0
1804A,2,"['if statement', 'tuple']","['if statement', 'for loop']","['for loop', 'if statement', 'tuple', 'while loop', 'minimax', 'misc', 'two pointers', 'matrix operation', 'sorting']","import math
def solve():
    t = int(input())
    for _ in range(t):
        a, b = map(int, input().split())
        a += 1
        b += 1
        if a > 0:
            result = 2 * a - (a == b)
        elif a < 0:
            result = -2 * a - (a == b)
        else:
            result = abs(b)
        print(result)
",False,False,0,0.0
1804A,3,"['if statement', 'tuple', 'matrix operation']",['for loop'],"['for loop', 'if statement', 'tuple', 'while loop', 'minimax', 'misc', 'two pointers', 'matrix operation', 'sorting']","import sys
from collections import deque

def solve():
    t = int(input())
    for _ in range(t):
        a, b = map(int, input().split())
        q = deque([(0, 0, 0)])
        visit = {(0, 0)}
        while q and (a, b) not in visit:
            x, y, s = q.popleft()
            for nx, ny, ns in ((x + 1, y, s + 1), (x - 1, y, s + 1), (x, y + 1, s +  1), (x, y - 1, s +    1), (x, y, s +    1)):
                if -100 <= nx <= 100 and -100 <= ny <= 100 and (nx, ny) not in visit:
                    visit.add((nx, ny))
                    q.append((nx, ny, ns))
        print(s)

",False,True,0,0.0
1804A,4,"['if statement', 'tuple', 'matrix operation', 'for loop']",['for loop'],"['for loop', 'if statement', 'tuple', 'while loop', 'minimax', 'misc', 'two pointers', 'matrix operation', 'sorting']","def solve(a, b):
    return max(abs(a), abs(b)) + abs(abs(a) - abs(b))
",False,False,0,0.0
1804A,5,"['if statement', 'tuple', 'matrix operation', 'for loop', 'while loop']","['if statement', 'for loop']","['for loop', 'if statement', 'tuple', 'while loop', 'minimax', 'misc', 'two pointers', 'matrix operation', 'sorting']","import sys

def solve():
    input = sys.stdin.readline
    t = int(input.strip())
    for _ in range(t):
        a, b = map(int, input().strip().split())
        d = abs(a) + abs(b)
        if abs(a) == abs(b):
            print(d)
        else:
            print(d + 1)
",False,False,0,0.0
1802A,0,['this is the og problem'],"['for loop', 'if statement', 'sorting', 'misc']","['for loop', 'if statement', 'tuple', 'while loop']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        b = list(map(int, input().split()))
        b.sort()
        min_values = [0]
        max_values = [0]
        positives = 0
        negatives = 0
        for i in range(1, n):
            if b[i-1] > 0:
                positives += 1
                min_values.append(min_values[-1])
                max_values.append(max_values[-1] + 1)
            else:
                negatives += abs(b[i-1])
                min_values.append(min_values[-1] - abs(b[i-1]))
                if max_values[-1] > positives:
                    max_values.append(max_values[-1] - abs(b[i-1]))
                else:
                    max_values.append(max(0, positives - abs(b[i-1])))
        print(*max_values[1:], sep="" "")
        print(*min_values[1:], sep="" "")

",False,True,2,0.5
1802A,1,['set'],"['if statement', 'for loop', 'sorting']","['for loop', 'if statement', 'tuple', 'while loop']","import sys
input = sys.stdin.readline

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int,input().split())
        s = sorted([x for x in a if x > 0])
        b = sorted([-x for x in a if x < 0])
        min_v = 0
        max_v = 0
        for x in a:
            if x > 0: max_v += x
            else: min_v += x
        mi = []
        ma = []
        for x in a:
            if x > 0: 
                max_v -= x
                ma.append(max_v)
            else: 
                min_v -= x
                mi.append(min_v)
        ma.reverse()
        mi.reverse()
        print(' '.join(map(str,ma)))
        print(' '.join(map(str,mi)))

",False,True,1,0.3333333333333333
1802A,2,"['set', 'for loop']",['for loop'],"['for loop', 'if statement', 'tuple', 'while loop']","from bisect import bisect
from collections import deque
from typing import List, Tuple
import sys

class Solver:
    def solve(self, arr: List[int]) -> Tuple[List[int], List[int]]:
        mx = [0] * len(arr)
        mn = [0] * len(arr)
        queue = deque([])
        sm = 0
        for i, v in enumerate(arr):
            if v > 0:
                mx[i] = mx[i - 1] + v
                queue.append(v)
            else:
                if queue:
                    val = queue.popleft()
                    mx[i] = mx[i - 1] - val
                mn[i] = mn[i - 1] + v
                queue.append(-v)
            sm += v
            mx[i] = min(mx[i], sm)
            mn[i] = max(mn[i], sm)
        return mx, mn

",False,False,0,0.0
1802A,3,"['set', 'for loop', 'if statement']","['if statement', 'for loop', 'tuple']","['for loop', 'if statement', 'tuple', 'while loop']","import itertools

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        a.sort()
        maxi = [0] * (n + 1)
        mini = [0] * (n + 1)
        plus, minus = 0, 0
        for i in a:
            if i > 0:
                plus += 1
            else:
                minus += 1
            maxi[i + 1] = max(maxi[i], plus)
            mini[i + 1] = max(mini[i], plus - minus)
        print(*maxi[1:])
        print(*mini[1:])
",False,False,0,0.0
1800A,0,['this is the og problem'],"['for loop', 'if statement']","['for loop', 'if statement', 'misc', 'continue statement', 'while loop']","import re

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        s = input().lower()
        if re.match(r'^m+e+o+w+$', s):
            print('YES')
        else:
            print('NO')
",True,True,0,0.0
1800A,1,['for loop'],"['if statement', 'for loop']","['for loop', 'if statement', 'misc', 'continue statement', 'while loop']","import re
def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        s = input()
        pattern = r'^m+e+o+w+$'
        if re.match(pattern, s, re.IGNORECASE):
            print('YES')
        else:
            print('NO')
",True,False,0,0.0
1800A,2,"['for loop', 'tuple']","['if statement', 'for loop']","['for loop', 'if statement', 'misc', 'continue statement', 'while loop']","import re

def solve():
    pattern = re.compile(r'^([mM]+)([eE]+)([oO]+)([wW]+$')
    t = int(input())
    for _ in range(t):
        n = int(input())
        s = input().strip()
        if pattern.fullmatch(s):
            print('YES')
        else:
            print('NO')
",False,False,0,0.0
1800A,3,"['for loop', 'tuple', 'while loop']","['for loop', 'if statement']","['for loop', 'if statement', 'misc', 'continue statement', 'while loop']","import re

def solve():
    patterns = ['^m+e+o+w+$', '^M+E+O+W+$']
    result = []
    t = int(input())
    for _ in range(t):
        n = int(input())
        s = input()
        result.append('YES' if re.fullmatch(patterns[0], s) or re.fullmatch(patterns[1], s) else 'NO')
    return '\n'.join(result)
",False,False,0,0.0
1800A,4,"['for loop', 'tuple', 'while loop', 'recursion']",['for loop'],"['for loop', 'if statement', 'misc', 'continue statement', 'while loop']","import re

def solve():
    pattern = r'^[mM]+[eE]+[oO]+[wW]+$'
    return lambda s: bool(re.match(pattern, s))

# Test cases
",False,False,0,0.0
1800A,5,"['for loop', 'tuple', 'while loop', 'recursion', 'if statement']","['for loop', 'if statement', 'hashmap']","['for loop', 'if statement', 'misc', 'continue statement', 'while loop']","import re
def solve():
    pattern = r'^[mM]+[eE]+[oO]+[wW]+$'
    test_cases = int(input())
    for _ in range(test_cases):
        length = int(input())
        s = input()
        if re.fullmatch(pattern, s):
            print('YES')
        else:
            print('NO')
",True,False,1,0.3333333333333333
1799A,0,['this is the og problem'],['for loop'],"['for loop', 'if statement', 'while loop', 'dictionary', 'set', 'tuple', 'break statement', 'continue statement', 'misc']","import sys

def solve():
    for line in input()[2::]:
        n,m = map(int, line.split())
        actions = list(map(int, input().split()))
        recent_actions = list(range(1, n + 1))
        res = [-1] * n
        for i,a in enumerate(actions,start=1):
            if a in recent_actions:
                recent_actions.remove(a)
                recent_actions.insert(0, a)
            else:
                recent_actions.pop()
                recent_actions.insert(0, a)
            if i >= n and recent_actions[-1] <= n:
                res[recent_actions[-1] - 1] = i
        print(*res)
",True,True,0,0.0
1799A,1,['for loop'],"['for loop', 'if statement', 'tuple']","['for loop', 'if statement', 'while loop', 'dictionary', 'set', 'tuple', 'break statement', 'continue statement', 'misc']","def solve():
    for _ in range(int(input())):
        n, m = map(int, input().split())
        p = list(map(int, input().split()))
        recent_actions = list(range(1, n + 1))
        ans = [-1] * n
        for idx, val in enumerate(p,1):
            if val in recent_actions:
                recent_actions.remove(val)
            recent_actions.insert(0, val)
            if len(recent_actions) > n:
                ans[recent_actions.pop() - 1] = idx + 1
        yield ans
",False,False,0,0.0
1799A,2,"['for loop', 'queue']",['for loop'],"['for loop', 'if statement', 'while loop', 'dictionary', 'set', 'tuple', 'break statement', 'continue statement', 'misc']","import sys
from collections import deque

def solve():
    input = input()
    input = [line.strip() for line in input]
    t = int(input[0])
    output = []

    for _ in range(t):
        n, m = map(int, input[_ * 2].split())
        p = list(map(int, input[_ * 2 + 1].split()))
        ans = [-1] * n
        q = deque(range(1, n + 1))

        for i in range(1, m + 1):
            x = p[i - 1]
            if x in q:
                q.remove(x)
            q.appendleft(x)

            if len(q) > n:
                removed = q.pop()
                if 1 <= removed <= n:
                    ans[removed - 1] = i

        output.append(ans)

    sys.stdout.write('\n'.join(map(str, output)))
",False,False,0,0.0
1799A,3,"['for loop', 'queue', 'recursion']",['for loop'],"['for loop', 'if statement', 'while loop', 'dictionary', 'set', 'tuple', 'break statement', 'continue statement', 'misc']","import sys
import math

def solve():
    t = int(input())
    for _ in range(t):
        n, m = map(int, input().split())
        p = list(map(int, input().split()))
        recent_action = {}
        for i in range(1, n+1):
            recent_action[i] = -1
        for i in p:
            if i in recent_action:
                del recent_action[i]
            recent_action[i] = p.index(i)+1
            if len(recent_action) > n:
                del_key = min(recent_action, key=lambda x:x[1])
                del recent_action[del_key]
        for i in range(1, n+1):
            if i in recent_action:
                print(recent_action[i], end="" "")
            else:
                print(-1, end="" "")
        print()
",False,False,0,0.0
1799A,4,"['for loop', 'queue', 'recursion', 'if statement']",['for loop'],"['for loop', 'if statement', 'while loop', 'dictionary', 'set', 'tuple', 'break statement', 'continue statement', 'misc']","def solve():
    import sys
    input = input()
    lines = input.split('\n')
    test_cases = int(lines[0])

    for i in range(1, test_cases + 1):
        n, m = list(map(int, lines[i].split())
        p = list(map(int, lines[i + 1].split()))
        ans = [-1]*n
        recent_actions = []

        for j in range(m):
            recent_actions.insert(0, p[j])
            if len(recent_actions) > n:
                recent_actions.pop()

        for j in range(n):
            try:
                index = recent_actions.index(j + 1)
                ans[j] = index + m
            except ValueError:
                pass
        print(*ans)

",False,False,0,0.0
1799A,5,"['for loop', 'queue', 'recursion', 'if statement', 'dictionary']",['for loop'],"['for loop', 'if statement', 'while loop', 'dictionary', 'set', 'tuple', 'break statement', 'continue statement', 'misc']","import sys
import math

def solve():
  t = int(input())
    for _ in range(t):
        n,m = map(int,input().split())
        p = list(map(int,input().split()))
        seen = set()
        removed = [-1] * n
        for j in range(1,m+1):
            x = p[j-1]
            if x not in seen:
                seen.add(x)
                if len(seen) > n:
                    removed[1] = j
                    seen.remove(min(seen))
            else:
                seen.remove(x)
                seen.add(x)
        for j in range(1,n+1):
            if j in seen:
                removed[j-1] = -1
        sys.stdout.write("" "".join(map(str,removed)) + ""\n"")
",False,False,0,0.0
1798A,0,['this is the og problem'],"['for loop', 'if statement', 'break statement']","['for loop', 'if statement', 'tuple', 'sorting', 'break statement', 'matrix operation', 'while loop', 'misc']","import sys
from collections import deque
from math import ceil

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int,input().split()))
        b = list(map(int,input().split()))
        x,y = max(a), max(b)
        flag = False
        if a[-1] == x and b[-1] == y:
            print('Yes')
            flag = True
        else:
            for i,j in zip(a,b):
                if i > j and j == y:
                    print('Yes')
                    flag = True
                    break
                elif j > i and i == x:
                    print('Yes')
                    flag = True
                    break
            if flag: break
        if not flag: print('No')
",False,True,0,0.0
1798A,1,['for loop'],"['if statement', 'for loop']","['for loop', 'if statement', 'tuple', 'sorting', 'break statement', 'matrix operation', 'while loop', 'misc']","import sys
from sys import stdin

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int,input().split()))
        b = list(map(int,input().split()))
        for i in range(n):
            if a[i] < b[i]:
                a[i],b[i] = b[i],a[i]
        if max(a)==a[-1] and max(b)==b[-1]:
            print(""Yes"")
        else:
            print(""No"")

",True,False,0,0.0
1798A,2,"['for loop', 'if statement']",['for loop'],"['for loop', 'if statement', 'tuple', 'sorting', 'break statement', 'matrix operation', 'while loop', 'misc']","import sys

def solve(a, b):
    if max(a) == a[-1] and max(b) == b[-1]:
        return 'Yes'
    else:
        for i in range(len(a)):
            if max(a[:i+1] > a[i] and max(b[:i+1]) < b[i]:
                a[i], b[i] = b[i], a[i]
                if max(a) == a[-1] and max(b) == b[-1]:
                    return 'Yes'
    return 'No'

",False,False,0,0.0
1798A,3,"['for loop', 'if statement', 'tuple']","['for loop', 'if statement']","['for loop', 'if statement', 'tuple', 'sorting', 'break statement', 'matrix operation', 'while loop', 'misc']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        b = list(map(int, input().split()))
        sorted_a = sorted(a)
        sorted_b = sorted(b)
        if sorted_a[-1] == a[-1] and sorted_b[-1] == b[-1]:
            print(""Yes"")
        elif any(a[i] == b[i] for i in range(n)):
            print(""Yes"")
        else:
            print(""No"")

",False,False,0,0.0
1798A,4,"['for loop', 'if statement', 'tuple', 'while loop']",['for loop'],"['for loop', 'if statement', 'tuple', 'sorting', 'break statement', 'matrix operation', 'while loop', 'misc']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int,input().split()))
        b = list(map(int,input().split()))
        maxa = max(a)
        maxb = max(b)
        res = ""No""
        if maxa in a and maxb in b:
            idxa = a.index(maxa)
            idxb = b.index(maxb)
            if idxa!= idxb:
                res = ""Yes""
            elif maxa == maxb:
                res = ""Yes""
        print(res)

",False,False,0,0.0
1798A,5,"['for loop', 'if statement', 'tuple', 'while loop', 'recursion']","['for loop', 'if statement']","['for loop', 'if statement', 'tuple', 'sorting', 'break statement', 'matrix operation', 'while loop', 'misc']","import math
def solve():
    for _ in range(7):
        t = int(input())
        for __ in range(t):
            n = int(input())
            a = list(map(int,input().split()))
            b = list(map(int,input().split()))
            amax = max(a)
            bmax = max(b)
            aflag = True
            bflag = True
            for i in range(n):
                if a[i] < amax:
                    aflag = False
                if b[i] < bmax:
                    bflag = False
            if aflag and bflag:
                print(""Yes"")
            else:
                print(""No"")
",False,False,0,0.0
1797A,0,['this is the og problem'],['for loop'],"['if statement', 'while loop', 'min function', 'comparison operator', 'subtract operator', 'output stream operator', 'input stream operator', 'for loop', 'matrix operation', 'misc', 'break statement', 'tuple']","import heapq
import sys

def solve():
    n,m = map(int, input().split())
    x1, y1, x2, y2 = map(int, input().split())
    x1,y1,x2,y2 = x1-1,y1-1,x2-1,y2-1

    dir = [(0,0), (0,1), (1,0), (0,-1), (-1,0), (1,1), (-1,-1), (1,-1), (-1,1)]

    dist = abs(x1-x2) + abs(y1-y2)

    heap = []
    for d in dir:
        x,y = x1+d[0], y1+d[1]
        if  0 <= x < n) and (0 <= y < m) and (x,y)!= (x2,y2):
            heapq.heappush(heap, (abs(x-x2) + abs(y-y2) + ((x+y)%2==0), (x,y))

    res = 10**9
    while heap:
        _, (x,y) = heapq.heappop(heap)
        if (abs(x-x2) + abs(y-y2)) == dist:
            res = min(res, (abs(x-x1) + abs(y-y1))
        else:
            for d in dir:
                nx,ny = x+d[0], y+d[1]
                if (0 <= nx < n) and (0 <= ny < m) and (nx,ny)!= (x2,y2):
                    heapq.heappush(heap, (abs(nx-x2) + abs(ny-y2) + ((nx+ny)%2==0), (nx,ny))
    return res
",False,True,0,0.0
